HN_noise_80,HN_noise_75,HN_noise_70,HN_noise_65,HN_noise_60,HN_noise_55,HN_noise_50,HN_noise_45,HN_noise_40,TD_noise_80,TD_noise_75,TD_noise_70,TD_noise_65,TD_noise_60,TD_noise_55,TD_noise_50,TD_noise_45,TD_noise_40,TN_noise_80,TN_noise_75,TN_noise_70,TN_noise_65,TN_noise_60,TN_noise_55,TN_noise_50,TN_noise_45,TN_noise_40,Accidents,Bars,OldTown,ProtectedBuildings,UrbanDensification,multi_family_houses,single_family_houses,Community_Endowments,Endowment_protection_housing,SpecificArrangement,ForestPark,UrbanParks,Infrastructure,PhysicalRemodeling,UrbanRenewal,TechnicalFacilities,RailwaySystem,PortSystem,Transformation(EQUIPMENT),Transformation(PARC),PrivateGreen ,strOri_0,strOri_1,strOri_2,strOri_3,x_coord,y_coord
0.0,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.692307692308,0.0,0.0666666666667,0.266666666667,0.0,0.266666666667,0.0,0.333333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.0909090909091,0.0,0.272727272727,0.272727272727,47,22,31094,0,41938,0,0,18456,0,3845,0,43854,0,0,0,0,0,0,0,0,0,608.317923254,1198.53776034,907.787632176,1171.07108671,430272.096978,4581800.80836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.142857142857,0.214285714286,0.0,0.285714285714,0.0714285714286,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.352941176471,0.117647058824,0.176470588235,0.0588235294118,0.294117647059,38,23,74875,1838,32529,0,0,4617,1181,13758,0,1580,0,0,0,0,0,0,0,0,0,22.8148836378,2794.68158919,220.817788781,1962.52409100,429247.785860,4583410.29648
0.0,0.0,0.0,0.0,0.0793650793651,0.047619047619,0.0952380952381,0.0634920634921,0.714285714286,0.0,0.0169491525424,0.0,0.0,0.203389830508,0.186440677966,0.372881355932,0.220338983051,0.0,0.0,0.0,0.015873015873,0.0,0.0793650793651,0.142857142857,0.142857142857,0.111111111111,0.507936507937,6,11,58686,15869,9354,0,0,42945,0,5365,0,38560,0,2291,141,7000,0,0,0,0,0,181.768756340,2375.28821241,337.283732531,2597.68865131,431536.097254,4581682.70940
0.0,0.0,0.0,0.0,0.016393442623,0.016393442623,0.0,0.016393442623,0.950819672131,0.0,0.0344827586207,0.120689655172,0.0,0.206896551724,0.293103448276,0.103448275862,0.120689655172,0.120689655172,0.0,0.0,0.0181818181818,0.0,0.0363636363636,0.127272727273,0.0727272727273,0.0545454545455,0.690909090909,11,24,83584,5501,11728,0,0,73443,0,1182,0,10791,6813,0,141,764,0,0,0,0,0,384.800482227,3371.08639838,392.405061298,3544.02241232,431206.484288,4581647.04459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.210526315789,0.263157894737,0.0,0.210526315789,0.0526315789474,0.105263157895,0.157894736842,0.0,0.0,0.0,0.12,0.0,0.16,0.4,0.08,0.0,0.24,17,9,53167,702,31413,0,0,17365,0,4430,0,29635,0,4822,0,0,0,0,0,0,0,637.798533255,2066.72842552,587.346172885,1876.07208670,431008.805719,4582070.32723
0.0,0.0,0.0,0.0,0.037037037037,0.0,0.0,0.0740740740741,0.888888888889,0.0,0.0833333333333,0.208333333333,0.0,0.208333333333,0.166666666667,0.0416666666667,0.291666666667,0.0,0.0,0.0,0.0740740740741,0.0,0.185185185185,0.296296296296,0.0740740740741,0.037037037037,0.333333333333,13,27,99719,5172,199,0,0,18609,0,3393,0,4839,608,0,0,0,0,0,0,9619,0,20.5948994771,2735.60717142,13.6227013983,2978.96234331,429772.451101,4583583.44786
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,0.1875,0.375,0.0,0.0625,0.125,0.1875,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.214285714286,0.142857142857,0.0,0.357142857143,0.0,39,13,2728,0,40834,0,0,12877,0,0,0,140,0,0,0,0,0,0,0,0,0,0,1815.66192161,0,1699.01891765,430555.344910,4583042.16034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.36,0.16,0.0,0.4,0.04,0.0,0.0,0.0,0.0,0.0357142857143,0.285714285714,0.178571428571,0.107142857143,0.392857142857,8,7,65405,3646,32012,25997,0,10297,0,0,0,7053,0,0,0,0,0,0,4484,0,0,2233.35597294,317.807772668,1371.83858373,986.843331809,427570.948692,4581106.60390
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.210526315789,0.0,0.368421052632,0.105263157895,0.105263157895,0.210526315789,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.25,0.0833333333333,0.0833333333333,0.25,24,1,41151,819,38685,0,0,13331,0,10591,0,14701,0,0,0,0,0,0,0,0,0,658.202934514,1304.25986972,1059.67609902,1175.79549575,428340.736246,4580922.61776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.142857142857,0.333333333333,0.0,0.190476190476,0.0952380952381,0.238095238095,0.0,0.0,0.0,0.0,0.105263157895,0.0,0.157894736842,0.263157894737,0.105263157895,0.210526315789,0.157894736842,22,3,0,0,69758,0,0,6084,1165,0,0,4782,0,0,0,0,0,0,0,0,0,716.573503528,1637.40126143,776.348404572,1253.92645941,428036.480850,4584133.80114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.176470588235,0.117647058824,0.0,0.176470588235,0.352941176471,0.117647058824,0.0588235294118,0.0,0.0,0.0,0.0555555555556,0.0,0.166666666667,0.166666666667,0.166666666667,0.277777777778,0.166666666667,26,1,53270,197,33778,0,0,18874,2507,0,0,2023,0,0,0,0,0,0,0,3631,0,295.213671012,2178.42998403,372.515935966,2077.85953129,428737.600407,4584140.42703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0555555555556,0.166666666667,0.0,0.222222222222,0.0,0.0555555555556,0.444444444444,0.0555555555556,0.0,0.0,0.0,0.0,0.0588235294118,0.352941176471,0.0,0.0588235294118,0.529411764706,15,7,68198,0,38025,0,0,2798,0,0,0,13652,0,0,0,0,0,0,0,0,0,1185.69485124,1094.38515557,336.610528276,2117.02084937,427680.438441,4581330.04764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.133333333333,0.2,0.333333333333,0.0,0.133333333333,0.0666666666667,0.133333333333,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.2,0.133333333333,0.0,0.333333333333,0.0,40,13,2728,0,39358,0,0,13855,0,0,0,140,0,0,0,0,0,0,0,0,0,0,1952.57310214,0,1758.24658058,430491.064386,4582979.72705
0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.8125,0.0,0.0625,0.125,0.0,0.3125,0.1875,0.0625,0.25,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.333333333333,0.0,0.0,0.4,19,36,53380,0,0,0,0,40266,0,25929,0,31100,0,0,0,1194,0,0,0,0,0,409.203445486,1155.85959971,886.014548722,1509.00643047,430984.695230,4580950.22741
0.0,0.0,0.0,0.0,0.0,0.111111111111,0.037037037037,0.037037037037,0.814814814815,0.0,0.0,0.04,0.0,0.24,0.24,0.12,0.36,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.346153846154,0.115384615385,0.0384615384615,0.461538461538,16,4,36688,532,55881,0,0,21840,0,6075,0,122819,734,0,0,0,0,0,0,0,0,703.612791965,1567.95393821,619.815768997,2060.69461661,427394.493938,4582010.16761
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.538461538462,0.230769230769,0.0769230769231,0.0769230769231,4,1,0,0,0,0,15441,25237,771,7076,0,1535,0,0,0,0,0,0,0,0,0,312.929403365,1652.42291616,175.049652722,1226.92299518,427447.393631,4584704.31727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.047619047619,0.0,0.0,0.142857142857,0.190476190476,0.047619047619,0.428571428571,0.142857142857,0.0,0.0,0.0,0.0,0.0322580645161,0.41935483871,0.0967741935484,0.0322580645161,0.41935483871,12,3,47726,702,22347,0,0,11193,0,1114,0,36222,0,12686,0,0,0,0,0,0,0,246.949865654,2310.41799246,379.661314194,2213.98352337,431183.859563,4582161.04277
0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303,0.030303030303,0.939393939394,0.0,0.0714285714286,0.107142857143,0.0,0.357142857143,0.142857142857,0.0357142857143,0.142857142857,0.142857142857,0.0,0.0,0.0571428571429,0.0,0.285714285714,0.0571428571429,0.142857142857,0.0571428571429,0.4,20,34,73138,0,0,0,0,39748,0,0,0,9915,0,0,0,0,0,3567,2320,0,0,136.554729903,3025.68573453,296.183362072,2131.36118848,430666.328376,4581527.79021
0.0,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.136363636364,0.0909090909091,0.590909090909,0.0,0.125,0.25,0.0,0.166666666667,0.0833333333333,0.25,0.125,0.0,0.0,0.0,0.157894736842,0.0,0.263157894737,0.0526315789474,0.0526315789474,0.157894736842,0.315789473684,37,23,32073,0,21566,0,0,16993,0,0,0,36895,3247,0,0,0,0,0,0,0,0,615.672867436,1305.91238098,619.478658159,1750.55729887,430139.970354,4581733.40153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0384615384615,0.192307692308,0.346153846154,0.0,0.0769230769231,0.115384615385,0.192307692308,0.0384615384615,0.0,0.0,0.0,0.15,0.0,0.3,0.05,0.1,0.3,0.1,33,1,51386,0,38947,0,2616,42060,0,2131,0,1199,0,0,0,0,0,0,0,0,0,6.01837407093,2271.01272781,115.439362473,2224.89814384,429472.143578,4584605.46160
0.0,0.0,0.0555555555556,0.0,0.138888888889,0.0277777777778,0.0277777777778,0.0277777777778,0.722222222222,0.0,0.0625,0.15625,0.0,0.21875,0.1875,0.03125,0.34375,0.0,0.0,0.0,0.125,0.0,0.1875,0.09375,0.1875,0.0,0.40625,12,22,109790,1838,15280,0,0,6162,664,15668,0,1288,0,0,0,0,0,0,0,0,0,48.9261085455,2970.10646802,212.847591962,2339.88995021,429525.711059,4583416.83591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.176470588235,0.0,0.0,0.294117647059,0.0588235294118,0.176470588235,0.294117647059,0.0,0.0,0.0,0.136363636364,0.0,0.0454545454545,0.409090909091,0.0,0.0909090909091,0.318181818182,27,3,3843,0,90165,0,0,8976,0,0,0,881,8361,0,0,0,0,0,844,0,0,1741.12247391,39.9630740011,1787.09566131,136.968971041,428188.493745,4580651.92745
0.0,0.0,0.0,0.0,0.0344827586207,0.0344827586207,0.103448275862,0.0344827586207,0.793103448276,0.0,0.0,0.130434782609,0.0,0.130434782609,0.0869565217391,0.260869565217,0.391304347826,0.0,0.0,0.0,0.0,0.0,0.259259259259,0.0740740740741,0.148148148148,0.037037037037,0.481481481481,27,19,56249,0,945,0,0,25584,0,0,0,34264,0,0,0,0,0,0,0,0,0,780.457040949,1629.03638631,753.582166258,1685.62275472,430163.128963,4581605.12705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0526315789474,0.0789473684211,0.0,0.289473684211,0.0789473684211,0.315789473684,0.184210526316,0.0,0.0,0.0,0.0243902439024,0.0,0.0487804878049,0.243902439024,0.19512195122,0.0487804878049,0.439024390244,10,3,78600,7029,32955,0,0,76507,0,18835,0,19706,6381,7114,141,0,0,0,0,0,0,373.589817859,3223.26650095,393.898782118,3109.26003363,431242.772290,4581921.97217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.28,0.04,0.28,0.2,0.0,0.0,0.0,0.0,0.0,0.382352941176,0.117647058824,0.117647058824,0.382352941176,6,3,93216,702,1339,0,0,30001,0,15924,0,44970,0,12686,0,0,0,0,0,0,0,484.691038940,2615.95691297,321.403721532,2294.68550685,431267.029354,4582152.55320
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.285714285714,0.142857142857,0.0,0.142857142857,0.285714285714,39,4,4005,0,126147,0,0,22200,0,0,0,0,0,0,0,0,0,0,0,1242,0,255.940685483,1448.18625773,26.8957831888,1794.75850949,431128.043835,4584020.93943
0.0,0.0,0.0571428571429,0.0,0.0857142857143,0.0285714285714,0.0285714285714,0.0285714285714,0.771428571429,0.0,0.0,0.193548387097,0.0,0.258064516129,0.193548387097,0.0322580645161,0.322580645161,0.0,0.0,0.0,0.0645161290323,0.0,0.225806451613,0.129032258065,0.193548387097,0.0322580645161,0.354838709677,12,19,104746,1838,15280,0,0,6162,664,7171,0,1288,0,0,0,0,0,0,0,0,0,48.9261085455,2914.72151301,144.983530319,2175.16743194,429547.455589,4583389.16924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.0,0.0666666666667,0.0666666666667,0.266666666667,0.0,0.0,0.0,0.0,0.230769230769,0.0,0.230769230769,0.153846153846,0.0,0.384615384615,0.0,44,10,0,0,40834,0,0,12877,0,0,0,140,0,0,0,0,0,0,0,0,0,0,1849.62548095,0,1696.86000711,430508.523867,4583090.53195
0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.130434782609,0.826086956522,0.0,0.2,0.0,0.0,0.35,0.0,0.15,0.3,0.0,0.0,0.0,0.0952380952381,0.0,0.190476190476,0.142857142857,0.142857142857,0.0952380952381,0.333333333333,18,4,25499,0,41182,0,0,10874,0,9313,0,18466,8361,0,0,0,0,0,2227,0,0,1905.48027545,337.207493853,2028.34665603,515.402091465,428096.627316,4580880.04282
0.0,0.0,0.0,0.0,0.0684931506849,0.0684931506849,0.041095890411,0.041095890411,0.780821917808,0.0,0.0625,0.09375,0.0,0.140625,0.140625,0.328125,0.234375,0.0,0.0,0.0,0.0441176470588,0.0,0.0294117647059,0.220588235294,0.0735294117647,0.117647058824,0.514705882353,9,19,97979,12754,12715,0,0,53602,0,3264,0,32737,10200,2290,141,0,0,0,0,0,0,305.711363720,3726.52928499,442.668862157,3571.85193939,431398.046734,4581612.47543
0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0384615384615,0.0384615384615,0.884615384615,0.0,0.0434782608696,0.173913043478,0.0,0.304347826087,0.217391304348,0.0869565217391,0.130434782609,0.0434782608696,0.0,0.0,0.0,0.0,0.0952380952381,0.238095238095,0.190476190476,0.142857142857,0.333333333333,20,4,21582,0,52530,0,0,36237,0,0,0,563,8361,0,0,0,0,0,1580,0,0,1839.75672369,309.996210629,1386.51556744,217.234186739,427920.955882,4580643.95014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.388888888889,0.0,0.222222222222,0.111111111111,0.277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.333333333333,0.111111111111,0.166666666667,0.222222222222,20,4,0,0,101106,0,0,4511,0,0,0,4782,0,0,0,0,0,0,0,0,0,424.863100538,2242.90645937,322.255377188,1679.79665752,427939.155307,4584054.25469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0357142857143,0.0,0.321428571429,0.214285714286,0.0357142857143,0.357142857143,0.0357142857143,0.0,0.0,0.0,0.0,0.030303030303,0.333333333333,0.151515151515,0.151515151515,0.333333333333,11,7,76646,3646,17508,25997,0,10297,0,1602,0,8795,0,0,0,0,0,0,4484,0,0,2219.93394317,498.246444391,1506.81355697,1011.93056625,427640.393976,4581063.57934
0.0,0.0,0.135135135135,0.0,0.27027027027,0.0540540540541,0.027027027027,0.0540540540541,0.459459459459,0.0,0.0909090909091,0.0606060606061,0.0,0.30303030303,0.030303030303,0.0606060606061,0.454545454545,0.0,0.0,0.0,0.228571428571,0.0,0.228571428571,0.0571428571429,0.0571428571429,0.0285714285714,0.4,14,27,118702,0,0,0,0,18609,0,14163,0,3976,0,0,0,0,0,0,0,0,0,20.5948994771,3191.52621732,18.0432919963,3079.67841576,429619.204048,4583630.13192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0909090909091,0.181818181818,0.0,0.363636363636,0.181818181818,0.0,0.181818181818,0.0,0.0,0.0,0.0869565217391,0.0,0.173913043478,0.173913043478,0.260869565217,0.0434782608696,0.260869565217,13,15,58903,5736,65429,4928,0,7863,0,6905,0,10328,680,0,0,0,0,0,0,6251,0,0,1906.07917621,8.78401445998,3051.23150105,430040.907414,4583530.89077
0.0,0.0,0.121951219512,0.0,0.414634146341,0.0487804878049,0.0487804878049,0.0243902439024,0.341463414634,0.0,0.0789473684211,0.131578947368,0.0,0.315789473684,0.0526315789474,0.0789473684211,0.342105263158,0.0,0.0,0.0,0.236842105263,0.0,0.315789473684,0.0263157894737,0.0526315789474,0.0263157894737,0.342105263158,13,27,90341,0,0,0,0,18725,1813,12217,0,2318,0,0,0,0,0,0,0,0,0,20.5948994771,3061.86316750,18.0432919963,2981.70903352,429543.525646,4583645.38339
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.4,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.111111111111,0.0,0.0,0.555555555556,0.0,37,4,6999,0,103650,0,0,462,0,0,0,8640,0,0,0,0,0,0,0,7032,0,22.4604886061,1896.40414899,398.980538733,1437.77944611,431104.377384,4583546.75864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.133333333333,0.133333333333,0.4,0.0,0.133333333333,0.0666666666667,0.133333333333,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.214285714286,0.142857142857,0.0,0.357142857143,0.0,34,11,2728,0,35308,0,0,13855,0,0,0,140,0,0,0,0,0,0,0,0,0,0,1817.87757513,0,1624.39324449,430444.400556,4583027.94356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0.285714285714,0.0952380952381,0.0952380952381,0.190476190476,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.277777777778,0.166666666667,0.111111111111,0.277777777778,18,2,15083,393,29886,0,0,4611,0,2038,0,1217,0,0,0,0,0,0,0,0,0,511.628181594,1711.10378803,313.539167258,1947.72428109,431354.362361,4582426.86982
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.238095238095,0.142857142857,0.0,0.238095238095,0.0,0.142857142857,0.238095238095,0.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.1875,0.125,0.4375,21,13,54383,4158,2050,0,0,4380,0,63,0,71529,0,0,0,0,0,0,0,1608,0,0,2036.13529865,0,2597.15418169,430035.124986,4583758.80129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.208333333333,0.208333333333,0.0,0.208333333333,0.125,0.0833333333333,0.166666666667,0.0,0.0,0.0,0.0555555555556,0.0,0.166666666667,0.0555555555556,0.333333333333,0.0,0.388888888889,22,15,47322,4999,39059,4928,0,7138,0,3240,0,11464,680,0,0,0,0,0,0,6251,0,0,1765.57964520,8.78401445998,2657.55562687,430115.815139,4583604.56062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.047619047619,0.142857142857,0.0,0.238095238095,0.0952380952381,0.0952380952381,0.380952380952,0.0,0.0,0.0,0.0,0.0,0.291666666667,0.125,0.166666666667,0.0,0.416666666667,28,16,58283,0,15296,3435,0,2211,0,0,0,9260,0,0,0,0,0,0,0,0,0,653.364637871,1599.83809297,757.940829445,1583.52471857,430090.202016,4581502.73335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.35,0.0,0.15,0.1,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.35,0.1,0.05,0.1,0.4,31,1,37073,819,50369,0,0,3337,0,7218,0,13103,0,0,0,0,0,0,0,19529,0,676.419808697,1490.71243943,959.534583476,1353.86054080,428531.450707,4580903.97496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.928571428571,0.0,0.0909090909091,0.363636363636,0.0,0.272727272727,0.181818181818,0.0909090909091,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.25,0.333333333333,0.25,0.0,0.0833333333333,34,1,0,0,10800,69803,5426,1481,0,458,0,28033,0,0,0,0,0,0,0,0,0,214.390292473,1774.19909946,340.184008207,1829.31892607,427552.172642,4582961.28849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.153846153846,0.0,0.230769230769,0.153846153846,0.230769230769,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.111111111111,0.222222222222,0.0555555555556,0.277777777778,25,3,1401,792,52988,0,0,6346,0,27674,0,13086,42,0,0,0,0,0,0,0,0,108.435321713,1528.06110746,716.370569364,1197.80748518,427735.045843,4581808.00350
0.0,0.0,0.0,0.0,0.0869565217391,0.0434782608696,0.0,0.130434782609,0.739130434783,0.0,0.0526315789474,0.210526315789,0.0,0.263157894737,0.157894736842,0.157894736842,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.111111111111,0.277777777778,0.111111111111,0.333333333333,22,16,51557,3594,1224,0,0,4001,0,5812,0,58694,0,0,0,0,0,0,0,1608,0,102.873860917,2388.59815792,0,2432.14585190,429938.706257,4583967.76815
0.0,0.0,0.0,0.0,0.0,0.0172413793103,0.0172413793103,0.0,0.965517241379,0.0,0.0,0.0181818181818,0.0,0.254545454545,0.254545454545,0.163636363636,0.0363636363636,0.272727272727,0.0,0.0,0.0,0.0,0.0344827586207,0.0689655172414,0.0172413793103,0.051724137931,0.827586206897,6,28,89692,0,0,0,0,45845,0,0,0,8108,432,0,0,764,0,0,0,0,0,695.521095058,3101.36159361,424.865852691,3101.34971865,431081.123542,4581596.79594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.285714285714,0.0,0.190476190476,0.190476190476,0.142857142857,0.190476190476,0.0,0.0,0.0,0.0,0.0,0.28,0.24,0.12,0.16,0.2,32,2,51466,0,35929,4544,0,20265,426,2131,0,0,0,0,0,0,0,0,0,0,0,0,2384.28001668,12.9976132300,2843.18940816,429676.216479,4584565.65551
0.0,0.0,0.0,0.0,0.0,0.115384615385,0.0384615384615,0.0384615384615,0.807692307692,0.0,0.0,0.136363636364,0.0,0.0454545454545,0.409090909091,0.181818181818,0.227272727273,0.0,0.0,0.0,0.0,0.0,0.125,0.291666666667,0.125,0.0833333333333,0.375,18,4,38814,532,53168,0,0,10873,0,26813,0,114854,0,0,0,0,0,0,0,0,0,501.103866087,1785.58498556,438.412634334,2020.30515717,427501.559194,4581971.61867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.0,0.25,0.1,0.15,0.35,0.0,0.0,0.0,0.0,0.0,0.130434782609,0.130434782609,0.217391304348,0.0434782608696,0.478260869565,21,3,0,0,42160,5819,0,3434,0,2048,0,0,0,0,0,0,0,0,0,0,0,231.075222237,2267.78265182,80.5615583617,1689.23949563,430311.840356,4584282.80560
0.0,0.0,0.138888888889,0.0,0.333333333333,0.0555555555556,0.0555555555556,0.0555555555556,0.361111111111,0.0,0.0882352941176,0.117647058824,0.0,0.352941176471,0.0,0.0588235294118,0.382352941176,0.0,0.0,0.0,0.264705882353,0.0,0.235294117647,0.0588235294118,0.0588235294118,0.0294117647059,0.352941176471,15,26,96583,0,0,0,0,34853,0,14163,0,2318,0,0,0,0,0,0,0,0,0,20.5948994771,2993.58053187,18.0432919963,3087.71941794,429578.381253,4583673.98087
0.0,0.0,0.0,0.0,0.142857142857,0.0571428571429,0.0571428571429,0.0571428571429,0.685714285714,0.0,0.03125,0.09375,0.0,0.28125,0.125,0.375,0.09375,0.0,0.0,0.0,0.0,0.0,0.172413793103,0.172413793103,0.0344827586207,0.275862068966,0.344827586207,13,30,64003,0,0,0,0,11443,0,438,0,3840,4620,0,0,646,0,0,0,0,0,156.357043686,2447.38833218,235.748148172,2171.54652492,431442.897672,4581289.42090
0.0,0.0,0.0,0.0,0.147058823529,0.0588235294118,0.0294117647059,0.117647058824,0.647058823529,0.0,0.0666666666667,0.1,0.0,0.3,0.1,0.1,0.3,0.0333333333333,0.0,0.0,0.0,0.0,0.3,0.1,0.133333333333,0.1,0.366666666667,16,24,91878,3594,0,0,0,18655,0,2009,0,6294,0,0,0,0,0,0,0,1608,0,15.1744453163,2638.65467954,13.6227013983,3087.23910151,429761.534511,4583822.50885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0909090909091,0.272727272727,0.181818181818,0.0,0.0,0.0909090909091,0.363636363636,0.0,0.0,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.555555555556,0.0,55,24,310,0,42068,0,0,1917,0,12163,0,0,0,0,0,0,0,0,0,0,0,0,1687.83213700,0,1484.52890626,429482.617378,4581959.77634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.037037037037,0.0,0.296296296296,0.111111111111,0.037037037037,0.333333333333,0.185185185185,0.0,0.0,0.0,0.0,0.0294117647059,0.352941176471,0.117647058824,0.0588235294118,0.441176470588,8,2,83749,393,3734,0,0,7056,0,2038,0,24951,0,7863,0,0,0,0,0,0,0,760.420358520,2150.85185745,303.811216731,2416.81205947,431317.223340,4582277.08997
0.0,0.0,0.0,0.0,0.172413793103,0.103448275862,0.103448275862,0.0344827586207,0.586206896552,0.0,0.0344827586207,0.172413793103,0.0,0.275862068966,0.172413793103,0.310344827586,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.291666666667,0.0833333333333,0.0416666666667,0.333333333333,0.25,17,32,68557,0,0,0,0,7440,0,438,0,5528,4434,0,0,646,0,2011,0,0,0,108.804269429,2622.32827606,213.550411257,2167.82660215,431407.485890,4581228.66908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,17,1,0,0,27839,0,33333,15914,0,371,0,1269,2337,0,0,229,0,0,0,0,0,1042.38294447,1005.06716442,561.425216790,449.330512532,427872.764850,4584622.93750
0.0,0.0,0.0,0.0,0.125,0.125,0.1875,0.0,0.5625,0.0,0.0555555555556,0.388888888889,0.0,0.277777777778,0.0,0.277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.3,0.1,21,33,41572,0,0,0,0,7440,0,438,0,5528,800,0,0,646,0,2011,1274,0,0,6.26231442128,2002.58632443,120.750957792,1637.56255955,431420.815561,4581149.16125
0.0,0.0,0.0,0.0,0.0,0.0204081632653,0.0408163265306,0.0,0.938775510204,0.0,0.0666666666667,0.0888888888889,0.0,0.244444444444,0.177777777778,0.288888888889,0.133333333333,0.0,0.0,0.0,0.0444444444444,0.0,0.0444444444444,0.2,0.222222222222,0.111111111111,0.377777777778,10,5,66302,15869,25976,0,0,92338,0,18835,0,19298,6381,7114,141,0,0,0,0,0,0,336.389810218,3337.07210044,438.050127729,3357.70469834,431274.677507,4581878.36023
